page1,page2,similarity
"""McDonald's""","""Kunal Kapur""",0.593513548374176
"""McDonald's""","""Ignacio Mattos""",0.5902137160301208
"""McDonald's""","""T-rex Cafe""",0.5884072780609131
"""McDonald's""","""Pescaria""",0.5838956832885742
"""McDonald's""","""Alex French Guy Cooking""",0.5831504464149475
"""McDonald's""","""David Chang""",0.583020031452179
"""McDonald's""","""Jumia Food""",0.5792120695114136
"""McDonald's""","""Jimmy John's""",0.5776578187942505
"""McDonald's""","""Wings""",0.5762137770652771
"""RED Sushi and Hibachi Grill""","""Josh Marks""",0.5805485844612122
"""RED Sushi and Hibachi Grill""","""Alfred Portale""",0.5804249048233032
"""RED Sushi and Hibachi Grill""","""משה שגב / Moshe Segev""",0.5798484683036804
"""RED Sushi and Hibachi Grill""","""Magnum""",0.5764957666397095
"""RED Sushi and Hibachi Grill""","""McDonald's""",0.5731009840965271
"""RED Sushi and Hibachi Grill""","""Domino's Pizza""",0.572372555732727
"""RED Sushi and Hibachi Grill""","""McDonald's""",0.5704658627510071
"""RED Sushi and Hibachi Grill""","""Johnny Iuzzini""",0.5672405958175659
"""RED Sushi and Hibachi Grill""","""Bonefish Grill""",0.5656464099884033
"""RED Sushi and Hibachi Grill""","""KFC""",0.5655964612960815
"""Chili's Qatar""","""Jumia Food""",0.6076774597167969
"""Chili's Qatar""","""Dairy Queen""",0.6005272269248962
"""Chili's Qatar""","""Taco Bell El Salvador""",0.5948213338851929
"""Chili's Qatar""","""Harlem EatUp""",0.5826482176780701
"""Chili's Qatar""","""Nando's""",0.578140377998352
"""Chili's Qatar""","""KFC""",0.5742866396903992
"""Chili's Qatar""","""Chef David Burke""",0.5724493265151978
"""Chili's Qatar""","""Jehangir""",0.5710561871528625
"""Chili's Qatar""","""Francesco Sole""",0.5697916150093079
"""Chili's Qatar""","""Emmi CAFFÈ LATTE""",0.5669049620628357
"""Bubba Gump Shrimp Co.""","""FONDA MEXICANA""",0.5936912894248962
"""Bubba Gump Shrimp Co.""","""McDonald's""",0.5934426188468933
"""Bubba Gump Shrimp Co.""","""McDonald's""",0.5841646194458008
"""Bubba Gump Shrimp Co.""","""John DeLucie""",0.5786969065666199
"""Bubba Gump Shrimp Co.""","""Lindsay Ann Bakes""",0.5751327276229858
"""Bubba Gump Shrimp Co.""","""Ranveer Brar""",0.5738009214401245
"""Bubba Gump Shrimp Co.""","""Chef Ben Churchill""",0.5730845332145691
"""Bubba Gump Shrimp Co.""","""Dan Kluger""",0.568993866443634
"""Bubba Gump Shrimp Co.""","""Dean Sheremet""",0.5687385201454163
"""Bubba Gump Shrimp Co.""","""Food Busker""",0.5682049989700317
"""Seamus Mullen""","""Guga Rocha""",0.6028531789779663
"""Seamus Mullen""","""Susan Feniger""",0.5917083024978638
"""Seamus Mullen""","""foodpanda""",0.5787459015846252
"""Seamus Mullen""","""KFC""",0.5724676251411438
"""Seamus Mullen""","""PROPERCORN""",0.5707260370254517
"""Seamus Mullen""","""Burger King Malaysia""",0.5705665946006775
"""Seamus Mullen""","""Chef Casey Thompson""",0.5700007081031799
"""Seamus Mullen""","""McDonald's""",0.5691643357276917
"""Seamus Mullen""","""Jock Zonfrillo""",0.5684453248977661
"""Seamus Mullen""","""Madison Cowan""",0.5656083226203918
"""Blue Ribbon Fried Chicken""","""Chef Carlo Cracco""",0.6240940690040588
"""Blue Ribbon Fried Chicken""","""McDonald's""",0.5875881910324097
"""Blue Ribbon Fried Chicken""","""Skinny Chef""",0.5831651091575623
"""Blue Ribbon Fried Chicken""","""Cook with Chef Duminda""",0.5792967081069946
"""Blue Ribbon Fried Chicken""","""Magnum""",0.5743933320045471
"""Blue Ribbon Fried Chicken""","""T-rex Cafe""",0.5741798281669617
"""Blue Ribbon Fried Chicken""","""Guy Savoy""",0.5736468434333801
"""Blue Ribbon Fried Chicken""","""Juliana Lopez May""",0.573087215423584
"""Blue Ribbon Fried Chicken""","""Taco Bell Costa Rica""",0.5657230019569397
"""Blue Ribbon Fried Chicken""","""Levi Eirinberg""",0.5632011890411377
"""McDonald's""","""Emmi CAFFÈ LATTE""",0.593063473701477
"""McDonald's""","""Nando's""",0.5916945338249207
"""McDonald's""","""Chef Dana Cohen HK""",0.5885447263717651
"""McDonald's""","""McDonald's""",0.5812961459159851
"""McDonald's""","""Chope""",0.5786552429199219
"""McDonald's""","""ad hoc & addendum""",0.5735195875167847
"""McDonald's""","""Nando's""",0.5720788240432739
"""McDonald's""","""Eduardo Palazuelos""",0.5705931186676025
"""McDonald's""","""McDonald's""",0.5696274042129517
"""McDonald's""","""McDonald's""",0.5679305195808411
"""Famous Dave's Bar-B-Que of America""","""Chef Clément""",0.6036754846572876
"""Famous Dave's Bar-B-Que of America""","""Roxanne Spruance""",0.6010453701019287
"""Famous Dave's Bar-B-Que of America""","""Taste of London""",0.5987629890441895
"""Famous Dave's Bar-B-Que of America""","""foodpanda""",0.5895740985870361
"""Famous Dave's Bar-B-Que of America""","""Taco Bell Careers""",0.5880848169326782
"""Famous Dave's Bar-B-Que of America""","""Michael White""",0.5794918537139893
"""Famous Dave's Bar-B-Que of America""","""Fast Ed""",0.5791290998458862
"""Famous Dave's Bar-B-Que of America""","""Guillaume Gomez""",0.5722434520721436
"""Famous Dave's Bar-B-Que of America""","""James Martin""",0.5716675519943237
"""Famous Dave's Bar-B-Que of America""","""Red Lobster México""",0.57151859998703
"""達美樂披薩""","""Chef Ben Ford""",0.5961078405380249
"""達美樂披薩""","""Pollo Campero El Salvador""",0.5918877720832825
"""達美樂披薩""","""Ernst Knam""",0.5868955254554749
"""達美樂披薩""","""Magnum""",0.5832312107086182
"""達美樂披薩""","""McDonald's""",0.5827532410621643
"""達美樂披薩""","""Martín Berasategui""",0.5766302347183228
"""達美樂披薩""","""Manu Feildel""",0.5745003819465637
"""達美樂披薩""","""Chuck Hughes""",0.571918785572052
"""達美樂披薩""","""Delverde""",0.5706190466880798
"""達美樂披薩""","""Carrabba's Italian Grill""",0.5685310959815979
"""Chef Jamie Gwen""","""McDonald's""",0.5950636863708496
"""Chef Jamie Gwen""","""Magnum""",0.5896996259689331
"""Chef Jamie Gwen""","""Chef Elizabeth Falkner""",0.5809881091117859
"""Chef Jamie Gwen""","""Domino's Guatemala""",0.5744825601577759
"""Chef Jamie Gwen""","""Guy Savoy""",0.5721931457519531
"""Chef Jamie Gwen""","""Red Lobster México""",0.5676453113555908
"""Chef Jamie Gwen""","""McDonald's""",0.5675000548362732
"""Chef Jamie Gwen""","""Magnum""",0.5658047795295715
"""Chef Jamie Gwen""","""KFC""",0.5655367970466614
"""Chef Jamie Gwen""","""Kevin Dundon""",0.5647679567337036
"""Chef Marcela Valladolid""","""Christophe Michalak""",0.5929774045944214
"""Chef Marcela Valladolid""","""Taco Bell Guatemala""",0.5820976495742798
"""Chef Marcela Valladolid""","""Nando's""",0.5805471539497375
"""Chef Marcela Valladolid""","""KFC""",0.5778722763061523
"""Chef Marcela Valladolid""","""Wolfgang Puck""",0.5755592584609985
"""Chef Marcela Valladolid""","""KFC""",0.5749766826629639
"""Chef Marcela Valladolid""","""Five Guys""",0.5693514943122864
"""Chef Marcela Valladolid""","""Chef Ana Paula""",0.5675568580627441
"""Chef Marcela Valladolid""","""McDonald's""",0.5661767721176147
"""Chef Marcela Valladolid""","""Chef Cynthia Louise""",0.5653040409088135
"""McDonald's""","""Madison Cowan""",0.5813835859298706
"""McDonald's""","""Melissa King""",0.578558087348938
"""McDonald's""","""RIBS - True American Barbecue""",0.5777837634086609
"""McDonald's""","""Jumia Food""",0.5718157291412354
"""McDonald's""","""McDonald's""",0.5689035654067993
"""McDonald's""","""Ken Oringer""",0.5674718618392944
"""McDonald's""","""Justin Warner""",0.5663191080093384
"""McDonald's""","""McDonald's Japan""",0.5653115510940552
"""McDonald's""","""Chef Damaris Phillips""",0.5624426603317261
"""McDonald's""","""Cindy Pawlcyn""",0.562358558177948
"""Chef Rick Tramonto""","""Claire Robinson""",0.6045310497283936
"""Chef Rick Tramonto""","""My Cupcake Addiction""",0.5910253524780273
"""Chef Rick Tramonto""","""Chef Ana Paula""",0.5851708054542542
"""Chef Rick Tramonto""","""Katie Pix""",0.5843276381492615
"""Chef Rick Tramonto""","""Dairy Queen""",0.582655668258667
"""Chef Rick Tramonto""","""McDonald's""",0.5808994770050049
"""Chef Rick Tramonto""","""Marcel Vigneron""",0.5754167437553406
"""Chef Rick Tramonto""","""Domino's Pizza""",0.5739381313323975
"""Chef Rick Tramonto""","""Chef Damaris Phillips""",0.5722396373748779
"""Chef Rick Tramonto""","""Chili's Grill & Bar""",0.5706527829170227
"""Chef Todd Mohr""","""Douglas Keane""",0.5904695391654968
"""Chef Todd Mohr""","""McDonald's""",0.5805386900901794
"""Chef Todd Mohr""","""McDonald's""",0.5787906050682068
"""Chef Todd Mohr""","""タコベル ジャパン　Taco Bell Japan""",0.5780102610588074
"""Chef Todd Mohr""","""Paul Bocuse""",0.5718381404876709
"""Chef Todd Mohr""","""Chef Derrick Fox""",0.5710445642471313
"""Chef Todd Mohr""","""Domino's Pizza""",0.568376362323761
"""Chef Todd Mohr""","""KFC""",0.5677774548530579
"""Chef Todd Mohr""","""Chef Alex Levin""",0.5660980939865112
"""Chef Todd Mohr""","""Hardee's""",0.5656563639640808
"""Franklin Barbecue""","""Luke Thomas""",0.6060394048690796
"""Franklin Barbecue""","""FONDA MEXICANA""",0.6017819046974182
"""Franklin Barbecue""","""Matthew Kenney""",0.5937075614929199
"""Franklin Barbecue""","""KFC""",0.5935693979263306
"""Franklin Barbecue""","""Chili's México""",0.5856828093528748
"""Franklin Barbecue""","""McDonald's""",0.5783206820487976
"""Franklin Barbecue""","""Donato De Santis""",0.5757590532302856
"""Franklin Barbecue""","""Nando's""",0.5679211020469666
"""Franklin Barbecue""","""Jumia Food""",0.56723952293396
"""Franklin Barbecue""","""Domino's Pizza""",0.566745400428772
"""Spago Las Vegas""","""The Tuscan Gun""",0.5869272351264954
"""Spago Las Vegas""","""McDonald's""",0.5817053914070129
"""Spago Las Vegas""","""Chef Dana Cohen HK""",0.5747357606887817
"""Spago Las Vegas""","""KFC""",0.5687156319618225
"""Spago Las Vegas""","""Delverde""",0.5666469931602478
"""Spago Las Vegas""","""Nando's""",0.563881516456604
"""Spago Las Vegas""","""Gregory Gourdet""",0.5627373456954956
"""Spago Las Vegas""","""Chef Andrew Gruel""",0.5626513361930847
"""Spago Las Vegas""","""McDonald's""",0.5603943467140198
"""Spago Las Vegas""","""Chef Charlie Palmer""",0.5598668456077576
"""Ludo Lefebvre""","""Magnum""",0.6099717020988464
"""Ludo Lefebvre""","""KFC""",0.5953318476676941
"""Ludo Lefebvre""","""Whataburger""",0.5876721739768982
"""Ludo Lefebvre""","""Taco Bell Rep Dom""",0.5819077491760254
"""Ludo Lefebvre""","""Marcus Samuelsson""",0.5809458494186401
"""Ludo Lefebvre""","""Chili's Beirut""",0.5798041224479675
"""Ludo Lefebvre""","""McDonald's""",0.5763458013534546
"""Ludo Lefebvre""","""Chope""",0.5701284408569336
"""Ludo Lefebvre""","""Nando's""",0.5662690997123718
"""Ludo Lefebvre""","""Wings""",0.5661696791648865
"""Donal Skehan""","""Colin Fassnidge""",0.5888587236404419
"""Donal Skehan""","""Domino's Pizza""",0.5870429873466492
"""Donal Skehan""","""Burger Lounge""",0.5825746655464172
"""Donal Skehan""","""Virginia Willis""",0.5801870822906494
"""Donal Skehan""","""McDonald's""",0.5768352746963501
"""Donal Skehan""","""Chef Richard Sandoval""",0.5767629146575928
"""Donal Skehan""","""Chef Rick Moonen""",0.5737837553024292
"""Donal Skehan""","""Ravintola Salve""",0.563387393951416
"""Donal Skehan""","""McDonald's Deutschland Karriere""",0.5627748966217041
"""Donal Skehan""","""José Santaella""",0.5619708299636841
"""Anis Nabilah""","""Papacho's""",0.5989128351211548
"""Anis Nabilah""","""McDonald's""",0.5966446399688721
"""Anis Nabilah""","""Emmi CAFFÈ LATTE""",0.5886204838752747
"""Anis Nabilah""","""Outlander Kitchen""",0.5760600566864014
"""Anis Nabilah""","""Ernst Knam""",0.5720146894454956
"""Anis Nabilah""","""Jose Garces""",0.5713379383087158
"""Anis Nabilah""","""KFC""",0.56971275806427
"""Anis Nabilah""","""Taste Of Paris Official""",0.5684084892272949
"""Anis Nabilah""","""McDonald's""",0.5662425756454468
"""Anis Nabilah""","""Xi'an Famous Foods 西安名吃""",0.5651417970657349
"""Magnum""","""Dick's Drive In Restaurant""",0.5966138243675232
"""Magnum""","""Roxanne Spruance""",0.5857682228088379
"""Magnum""","""Bruno Barbieri""",0.5826394557952881
"""Magnum""","""Kunal Kapur""",0.5756303071975708
"""Magnum""","""Manu Feildel""",0.5734714865684509
"""Magnum""","""La Griglia""",0.5722572803497314
"""Magnum""","""Ogro Jimmy""",0.5711554288864136
"""Magnum""","""Christian Bau""",0.5706936717033386
"""Magnum""","""Pollo Campero El Salvador""",0.5693382024765015
"""Magnum""","""ad hoc & addendum""",0.5670961141586304
"""KFC""","""UMass Dining""",0.5926373600959778
"""KFC""","""Aquarium Restaurant - Nashville""",0.5885100364685059
"""KFC""","""Sang Yoon""",0.5840184688568115
"""KFC""","""McDonald's""",0.573890209197998
"""KFC""","""Bruno Oteiza""",0.5697866082191467
"""KFC""","""Nando's""",0.5690450072288513
"""KFC""","""Big Fish Seafood Bistro""",0.5653849840164185
"""KFC""","""McDonald's""",0.5649499893188477
"""KFC""","""Douglas Keane""",0.5639036893844604
"""KFC""","""Brew Bistro and Lounge""",0.5624732971191406
"""Bradley Ogden""","""KFC""",0.5958997011184692
"""Bradley Ogden""","""Chef Elizabeth Falkner""",0.5935596823692322
"""Bradley Ogden""","""Emmi CAFFÈ LATTE""",0.5875793099403381
"""Bradley Ogden""","""River Crab Blue Water Inn""",0.5846654772758484
"""Bradley Ogden""","""Jehangir""",0.5844295024871826
"""Bradley Ogden""","""Chili's Tunisie""",0.5748406648635864
"""Bradley Ogden""","""Rachel Allen""",0.5746304988861084
"""Bradley Ogden""","""Guy Savoy""",0.5739716291427612
"""Bradley Ogden""","""Tom Douglas Restaurants""",0.5714461803436279
"""Bradley Ogden""","""Chef Ben Churchill""",0.5699870586395264
"""Chef Michael Ferraro""","""Burger King Thailand""",0.6060342192649841
"""Chef Michael Ferraro""","""Chef Alex Levin""",0.5937790870666504
"""Chef Michael Ferraro""","""Dan Steph & Emmy""",0.5870139002799988
"""Chef Michael Ferraro""","""McDonald's""",0.5740399360656738
"""Chef Michael Ferraro""","""Hilah Cooking""",0.5731759667396545
"""Chef Michael Ferraro""","""Tom Aikens""",0.5713006258010864
"""Chef Michael Ferraro""","""Chef Jet Tila""",0.5712809562683105
"""Chef Michael Ferraro""","""Chef Carla Hall""",0.5655180811882019
"""Chef Michael Ferraro""","""Manu Feildel""",0.5639873147010803
"""Chef Michael Ferraro""","""Chope""",0.5634450912475586
"""Jumia Food""","""Chef Rick Moonen""",0.5938706398010254
"""Jumia Food""","""Princi""",0.5898119807243347
"""Jumia Food""","""Ken Oringer""",0.5846891403198242
"""Jumia Food""","""Chef Derrick Fox""",0.5803687572479248
"""Jumia Food""","""Burger King Thailand""",0.5799359679222107
"""Jumia Food""","""McDonald's""",0.5728237628936768
"""Jumia Food""","""McDonald's""",0.5718157291412354
"""Jumia Food""","""משה שגב / Moshe Segev""",0.5696344375610352
"""Jumia Food""","""Pollo Campero El Salvador""",0.5650097727775574
"""Jumia Food""","""Alfred Portale""",0.563321053981781
"""Tim Love""","""Bobby Flay""",0.593195915222168
"""Tim Love""","""Chef Shirley Chung""",0.5831995010375977
"""Tim Love""","""Sam Choy""",0.5772683024406433
"""Tim Love""","""Manjula's Kitchen - Indian Vegetarian Recipes""",0.5743502378463745
"""Tim Love""","""Monti Carlo""",0.5715839862823486
"""Tim Love""","""Tom's Kitchen""",0.5713746547698975
"""Tim Love""","""River Crab Blue Water Inn""",0.5681930780410767
"""Tim Love""","""Eduardo Palazuelos""",0.5673868060112
"""Tim Love""","""Tom Aikens""",0.5670899748802185
"""Tim Love""","""Lío""",0.564082682132721
"""Domino's Pizza""","""Chef Daniel Boulud""",0.580159068107605
"""Domino's Pizza""","""Lillie's Asian Cuisine""",0.5767344236373901
"""Domino's Pizza""","""Chef Jet Tila""",0.5756195783615112
"""Domino's Pizza""","""McDonald's""",0.5738463997840881
"""Domino's Pizza""","""Pablo Massey""",0.5735465288162231
"""Domino's Pizza""","""Gregory Gourdet""",0.5703113675117493
"""Domino's Pizza""","""Chef Brian Duffy""",0.5702714920043945
"""Domino's Pizza""","""Aliya LeeKong""",0.5699511766433716
"""Domino's Pizza""","""foodpanda""",0.5692437887191772
"""Domino's Pizza""","""Marcel Vigneron""",0.5686362385749817
"""Audra Morrice""","""Dina Nikolaou""",0.6377478837966919
"""Audra Morrice""","""Ken Oringer""",0.5942422151565552
"""Audra Morrice""","""T-rex Cafe""",0.5838500261306763
"""Audra Morrice""","""Taco Bell Rep Dom""",0.5807189345359802
"""Audra Morrice""","""Angelo Sosa""",0.5788177251815796
"""Audra Morrice""","""McDonald's""",0.5744972229003906
"""Audra Morrice""","""Magnum""",0.5718404054641724
"""Audra Morrice""","""Stephanie Izard""",0.5715744495391846
"""Audra Morrice""","""Hakim Chajar""",0.5709257125854492
"""Audra Morrice""","""Ranveer Brar""",0.5672998428344727
"""Chef Kent Graham""","""Camille Becerra""",0.6104977130889893
"""Chef Kent Graham""","""Juliana Lopez May""",0.583824872970581
"""Chef Kent Graham""","""McDonald's""",0.5734684467315674
"""Chef Kent Graham""","""Julia Child""",0.5671069622039795
"""Chef Kent Graham""","""River Crab Blue Water Inn""",0.5666783452033997
"""Chef Kent Graham""","""Bobby Flay""",0.5659419298171997
"""Chef Kent Graham""","""Lee Anne Wong""",0.5637398958206177
"""Chef Kent Graham""","""McDonald's""",0.5628786683082581
"""Chef Kent Graham""","""Bruno Oteiza""",0.5622478723526001
"""Chef Kent Graham""","""Sam Choy""",0.5588524341583252
"""Santiago Giorgini""","""Francis Mallmann""",0.6211889386177063
"""Santiago Giorgini""","""Noma""",0.5900633335113525
"""Santiago Giorgini""","""Jumia Food""",0.581565260887146
"""Santiago Giorgini""","""McDonald's""",0.5803280472755432
"""Santiago Giorgini""","""Bahama Breeze Island Grille""",0.5783800482749939
"""Santiago Giorgini""","""McDonald's""",0.5780565738677979
"""Santiago Giorgini""","""Emma Frisch""",0.5763376355171204
"""Santiago Giorgini""","""Los Petersen Cocineros""",0.5741181969642639
"""Santiago Giorgini""","""Lindsay Ann Bakes""",0.5738224387168884
"""Santiago Giorgini""","""Valentin Neraudeau""",0.5705543160438538
"""CAKE-BOY""","""Dan Steph & Emmy""",0.5924651026725769
"""CAKE-BOY""","""Suzanne Goin""",0.5832374095916748
"""CAKE-BOY""","""McDonald's""",0.5769739747047424
"""CAKE-BOY""","""Thomas Keller""",0.5752038955688477
"""CAKE-BOY""","""Fast Ed""",0.5715975165367126
"""CAKE-BOY""","""McDonald's""",0.5677846670150757
"""CAKE-BOY""","""The French Laundry""",0.5671271085739136
"""CAKE-BOY""","""McDonald's""",0.5670492649078369
"""CAKE-BOY""","""Skinny Chef""",0.564990758895874
"""CAKE-BOY""","""Cucina by Wolfgang Puck""",0.5634264945983887
"""Carl's Jr. NZ""","""Raymond Blanc""",0.5856742262840271
"""Carl's Jr. NZ""","""Lío""",0.5754135251045227
"""Carl's Jr. NZ""","""Dunkin' Donuts""",0.5748507976531982
"""Carl's Jr. NZ""","""My Cupcake Addiction""",0.5700764060020447
"""Carl's Jr. NZ""","""McDonald's""",0.5697709918022156
"""Carl's Jr. NZ""","""Chef Diego Lozano""",0.568690299987793
"""Carl's Jr. NZ""","""Blue Ribbon Restaurants""",0.5672734975814819
